id	filename	md5	size	state
773de9d7-3e1f-46c2-912f-d6118071077f	7edf5f9b-c516-402f-97a2-d75ab9cbdb5d.wxs.aliquot_ensemble_masked.maf.gz	419f85475ef076851c8d712076e6ca4f	10558	released
2e9ac636-1882-4d71-b672-c057d2730f03	c5233863-e3da-4909-854f-da6a9aadb6ef.wxs.aliquot_ensemble_masked.maf.gz	41defb58806b8448a8d3a64c5eabff76	9932	released
3b1cf233-ffb1-4f8c-80aa-6c70126cf895	12bafd71-3f70-47e1-84c3-ddb55c177fe0.wxs.aliquot_ensemble_masked.maf.gz	788bad330b40d12e4405edfac959a4c4	6288	released
044554a6-63f7-4e13-acf0-9418aa2d9ba2	087e2b53-5c1f-4428-a2f0-9e254b7df038.wxs.aliquot_ensemble_masked.maf.gz	8018390d2853897c0932e69ea4d55d73	32545	released
2f106306-e475-4831-8e16-da9713e9161f	ff349ac1-1f78-40f5-86e0-0f53029a347c.wxs.aliquot_ensemble_masked.maf.gz	21fc0da6ae175416a7e1423cfd0c892d	23456	released
17129973-cca4-456f-b68c-a9826af037da	4e43fa4b-9d9c-432c-90e0-d2afbce91c06.wxs.aliquot_ensemble_masked.maf.gz	0af28a0210b2e4c6d2c0e4ff446b6e97	5268	released
1000651d-00a5-478a-999b-f6a05098b9a4	fc1cdeb4-967a-4a50-b2c4-18ee265ed9e1.wxs.aliquot_ensemble_masked.maf.gz	393d3838c2d3580f87a00c9bd7c50269	20942	released
a99fdcd2-b0c2-4cdc-ae9c-fe6ea6eb8ff1	e54ed25e-6ba5-475f-9644-4cae604ac591.wxs.aliquot_ensemble_masked.maf.gz	0717444257754dc2e2fcc085a9347a21	9474	released
c39902ac-2215-4d12-8214-3c801c3b5453	803eb1cc-9f86-4123-a30c-5a6304224e7a.wxs.aliquot_ensemble_masked.maf.gz	77eecbc21e477cc7a3afb235d8ee89a3	17518	released
af2a2b97-d0c3-480b-a0db-2b18ec27ad39	8a330055-9a66-40e3-ac77-4744fc50afbb.wxs.aliquot_ensemble_masked.maf.gz	36b7ac28874c98b80c65f6e172fc5be2	8553	released
3b30e0da-a4bd-441a-a945-fb08b6558e0d	63f5bd51-b7c4-49c1-b119-43a21e7027be.wxs.aliquot_ensemble_masked.maf.gz	e692ec338fb63d44c49a1fd7300bdbab	10957	released
3a77ea2f-932f-481d-b28b-2370d57f8647	29317fb7-8952-49d3-83d1-8800b7d879d4.wxs.aliquot_ensemble_masked.maf.gz	fe7474f60bbae3e9584806a9c16e3bd3	16373	released
707f37ac-00d0-40ed-b3c2-bac3cd1c1f13	bdca1154-258e-42cf-9289-769e5dd2a6c7.wxs.aliquot_ensemble_masked.maf.gz	c69cc5ea4a8070a15c4b5f192c586818	13337	released
09c68155-3c65-4642-9425-6838506ccd6e	5df68634-1735-4f62-87c8-29621004d880.wxs.aliquot_ensemble_masked.maf.gz	55e4f4bd9ab2823122758dc2660ac5b2	25280	released
7a54c378-c173-4ad7-b155-9de2970af346	fa8d5ea0-e2c2-4a86-b311-9542a11b2011.wxs.aliquot_ensemble_masked.maf.gz	1e05fc3306c26686454adf0b1159185f	14377	released
fd60be40-5b3d-44e5-a3e0-3d0da935b060	619f4480-85ca-422f-8399-c65cc989ee3f.wxs.aliquot_ensemble_masked.maf.gz	03c269cfa0221c15b8b686687d208274	7072	released
b503b056-88e9-4a2d-a9f4-4017611d8799	50ad52a9-4db9-4473-a8a0-3a7e1d8a2f16.wxs.aliquot_ensemble_masked.maf.gz	953d2cb2ecd8af8583132a1c6e35a5cc	12421	released
570380b4-4bcc-4e9e-be0d-90be6978116a	7431a7bd-3b7e-4668-bffa-4ae0d56fd365.wxs.aliquot_ensemble_masked.maf.gz	6ce80488a1acea0a5a50e0a62d987460	13631	released
335dd021-c6d1-4f3e-ac98-f02f3f0a3190	96cd8708-d0e4-4330-a29f-ae1670ac2855.wxs.aliquot_ensemble_masked.maf.gz	fbd111eaf928ede96d77be859657754f	318625	released
e4fa2806-855b-40b8-8dfd-91a5b393969b	1492294b-fcd9-42fd-8550-2bf686e1bb91.wxs.aliquot_ensemble_masked.maf.gz	398cfb89739517f1c05fd0885fdbc325	21704	released
436569b1-7939-451d-9998-9208faf4694a	a08c7a1e-e8e8-4cbf-b3e6-4bc88e943b05.wxs.aliquot_ensemble_masked.maf.gz	d8b3eeea40bf9079415939c69b91d1c9	26549	released
29de50ce-74e4-4b3b-999d-41dd13d43308	40bc92d3-99c6-48a0-af0c-2a6c6392ead5.wxs.aliquot_ensemble_masked.maf.gz	426ec4cd68760e9042f2fd2b844c3971	19089	released
ac21dd76-e95d-4658-b545-8dfea6b868fd	98867b8e-f7e1-4a03-8b3b-2a9b8fb3014f.wxs.aliquot_ensemble_masked.maf.gz	e4ac2505215fcb3bf284658e93afbad0	14599	released
6bd8d087-6377-48b8-9ed4-945eee2e790b	de692803-461a-4908-9ec3-a346f0fa41ca.wxs.aliquot_ensemble_masked.maf.gz	0c29d2acafd1f144273487bf31068d65	24344	released
49441523-b5b0-4d1f-a30b-15b111f752ba	20bfe015-8e19-4f10-aa18-1b8cc8a8fab0.wxs.aliquot_ensemble_masked.maf.gz	2d288ed18d0d07932d80a6a659e15ddf	461542	released
85ed7569-1cc8-4344-8e7a-14ee5fbec25f	6e1c743b-7167-4efe-af3c-2074543cbcf4.wxs.aliquot_ensemble_masked.maf.gz	44a31be11ed3d04fce6e9df03e63b59c	39734	released
ba114d36-576f-429d-b6c1-e19349e74d2c	999f0a32-30c2-466d-b3e4-6c0983ab248c.wxs.aliquot_ensemble_masked.maf.gz	e9cf2d8ff239121341fe6fb16d5d3da9	11720	released
4130c240-b8ba-4683-af30-de308155dac2	01a17db4-2db2-4cf3-93e4-0a0f0b2beaf9.wxs.aliquot_ensemble_masked.maf.gz	b8fac196b93ab7349113527a8c9ac7da	13794	released
123ea793-1c6c-4c9c-a469-3b4e5a6e9e54	f1e0de46-9a48-48ce-8923-89aec608727f.wxs.aliquot_ensemble_masked.maf.gz	dc94dfcfbf79b8ecd53c93c6a02cd687	26197	released
4a79ef1a-5eac-488c-8665-c17d7be84517	807db5ab-a3fc-42dd-afe2-def92ba0383f.wxs.aliquot_ensemble_masked.maf.gz	7e28318b091ddb500b0facfef69071a3	54525	released
df3c399a-f1cf-40c6-b76d-d98681ee4386	3d6652f7-1e3a-4df0-afc8-2f8a1b7d3398.wxs.aliquot_ensemble_masked.maf.gz	4dec8db203efdc5485aa1afa45323b13	12536	released
450b29ba-6842-4626-84c5-239d5c6403e2	336bd325-b571-4765-a975-5a9a01714bbc.wxs.aliquot_ensemble_masked.maf.gz	7c36dd8f8ed29901dd42d85ec0765cf4	12445	released
8f94cc7d-9989-4445-b0b2-90c6d6cb61fa	6a0c8b0a-52d1-4cbb-89cb-06808ee8e7e9.wxs.aliquot_ensemble_masked.maf.gz	53fd8fad815c884a17db1c3d95037d80	40055	released
1425f01f-b090-48c7-897c-6807939dcba2	62a96ff1-e401-48ee-9f27-b308d672b35c.wxs.aliquot_ensemble_masked.maf.gz	3a0f6cc9018d3cb7b23bb54750d13846	35725	released
70293555-bfdd-4e7f-ba50-a3aea86651f8	b35ab5d4-d089-49a8-9b57-82272071b30d.wxs.aliquot_ensemble_masked.maf.gz	a4141202789fc7fc4a0a8b46dcb97736	8595	released
4d5115c4-1f39-4136-9722-badc364cd113	234a3f6a-f9ae-4107-99e2-44e8b994f172.wxs.aliquot_ensemble_masked.maf.gz	e0ea9b9e217e26ea63f83ceae06c2930	61029	released
39d696cc-b038-49ab-a299-c673bbce1d2d	7bee7f5e-e1b6-42e5-80d7-51f293f0976e.wxs.aliquot_ensemble_masked.maf.gz	ddcc21683b97591dea397f529565cf95	7404	released
65e279fb-5613-485a-90f6-3c530f3142ea	9844ac70-7b2e-4e8f-82c1-6d2cff8ddab7.wxs.aliquot_ensemble_masked.maf.gz	93161a8c6cd4a14f38accb8743085553	14954	released
8068a146-12a4-4cd0-aefa-cf02c7fbf54d	c0d0c78d-0157-4b4f-80e0-b398c75ad18d.wxs.aliquot_ensemble_masked.maf.gz	3d16dd3b381d3e1669960eea1082fc8b	13763	released
22926236-d5ac-49aa-943e-7abc2065d596	3c01a0ad-8731-4a8e-b8d6-6dfa5adc763b.wxs.aliquot_ensemble_masked.maf.gz	d249100d1e317eb84261f87346c20ae6	16697	released
077896ab-be19-49b7-a3f4-8b8906e06081	f21bd684-c5dd-43af-b73d-7be88a537904.wxs.aliquot_ensemble_masked.maf.gz	3f482fcfe7750619d8cf497d007d3bea	14581	released
01f09fd8-43b2-4e15-bb26-dce9553e500e	892dfadc-829d-43e8-933b-bc96754aac1c.wxs.aliquot_ensemble_masked.maf.gz	01764f4dcebf0f2338e602be2178249c	14926	released
17fc7cb7-4390-44ad-ba8b-b4f7ac697cf1	683b04ba-a405-4d9f-a24a-3b8bceb49010.wxs.aliquot_ensemble_masked.maf.gz	c53e68299ca44c15911ceae9f32ff599	40888	released
367b39e3-e42a-46af-b50b-db10d960fbc6	252f158f-9e24-4dcd-8989-8b59dba17f9f.wxs.aliquot_ensemble_masked.maf.gz	a7cc748ffc68ff360ca26951cfe9f880	20829	released
8444fa8a-254d-4419-bf07-ab6061fe45b3	947ec4eb-4e90-4c5f-a3f4-d5b1999567ba.wxs.aliquot_ensemble_masked.maf.gz	17520ebcf2a42cefe09472ab20a13fdd	10062	released
c5066636-36a7-40f8-9a76-4965685a824b	6c68d23f-262f-4148-bd57-96fe40bbf14b.wxs.aliquot_ensemble_masked.maf.gz	239b0bf55e803efc3014b63acc87e4bd	20386	released
87e05f79-740b-4c8e-b8a9-3f58ee0a0b3c	f6070f40-d4ea-4f5c-a5c7-58cbe1b2418a.wxs.aliquot_ensemble_masked.maf.gz	ac85e5cbc8f08665fa7e048d108da7d8	53897	released
426487cf-8c8d-4a48-97bf-3907b026a3ed	3ed37d83-ace0-4e69-bd1d-daf5c22f4a2f.wxs.aliquot_ensemble_masked.maf.gz	69ab0e1d6dc9c663a5a43e42a827115c	47347	released
37a487e3-25f4-4ab6-bb12-58cb14f6375f	95e0b2e2-9d91-459c-9ed3-501e24376f2c.wxs.aliquot_ensemble_masked.maf.gz	655db5c91cdf144db832cfdf78467186	51186	released
d4ff2a23-f218-47be-ad4b-a2e2c00d1be5	93fc4cd9-3d23-4fe5-8ae1-6dc049e92e61.wxs.aliquot_ensemble_masked.maf.gz	a4db8ea30ce109c3a9f61ec5ef8e844a	112074	released
36b7456a-98a3-405a-b791-69bd83fe90ff	9d9638a0-ca94-4162-ac6e-35f35750dedd.wxs.aliquot_ensemble_masked.maf.gz	5ff463c01596aef6a68a2ffebb32b2bb	26165	released
a2d96640-24bb-460d-a86d-1010faee4cb8	e0b3f4e5-773d-4ffa-a5f3-a34b0840bd01.wxs.aliquot_ensemble_masked.maf.gz	be3fb11538ad3e5fd825e7d724d343dc	8560	released
e2005d0c-923d-40ed-b589-a0d896f83b69	556a9bef-7a7f-45e2-9a81-70025f339e97.wxs.aliquot_ensemble_masked.maf.gz	e892862ef385b3fc9cbc98636bedec1a	113754	released
98832672-1ac1-4849-a61e-c3bd0e202660	3cfbb463-450a-46a2-91e6-4deb0b390fc4.wxs.aliquot_ensemble_masked.maf.gz	b7b9b3b1de555721546936a8567dcd53	20817	released
5481ec83-b5a2-4fa2-8276-587c2551673d	423d5654-e6eb-45ea-a621-db761e8b5485.wxs.aliquot_ensemble_masked.maf.gz	56db0d547e6c865829c25a27d391e999	10177	released
3cb4757b-46e5-491a-9fd6-18d838d1e7bf	c6de07fb-9900-4074-ac26-9d2c99879168.wxs.aliquot_ensemble_masked.maf.gz	6906dd4ccae381f07035e5485634c7c0	28744	released
fc389267-437c-44b1-92a7-4b4edcb1cbd9	9f4084ac-2644-4f2d-bb6f-970725975d4e.wxs.aliquot_ensemble_masked.maf.gz	f932394e822dcb8963eadef73d71c422	11501	released
b4f04cf6-d2ae-43f7-9830-78235164fccf	f5ba931b-f743-44d9-9506-c833d7d8a77f.wxs.aliquot_ensemble_masked.maf.gz	955d24fba5d340978fd7a5804fc86579	23949	released
7a7dcf94-b3d7-4516-9736-db8fdb7b451a	933bc478-9a3a-4909-80ae-7326910cdcfa.wxs.aliquot_ensemble_masked.maf.gz	ef41b7846ebaba564cc4103a288b3b24	17863	released
04f225f9-b6d5-4b93-9208-918d8a8ed655	809d3c5f-f05a-46d2-a670-9e4efc1ceb34.wxs.aliquot_ensemble_masked.maf.gz	3b8199c83cef7d3aed70548f3c5993e0	14888	released
d5aa3502-5004-4302-8d42-95fd76586f1d	33df15c5-3123-415f-8360-c7b1c1d283d3.wxs.aliquot_ensemble_masked.maf.gz	b16a496fb4489c81a075e03d9c0bb71c	11379	released
83685393-44bc-45fd-a6de-c5e7f98ff09c	9774231d-8b59-41d2-8412-c65da4d80a4f.wxs.aliquot_ensemble_masked.maf.gz	10b21f828363f3caf4f452e27d0245bc	26052	released
0858355f-2327-4783-b712-8fdb4b4e1d2f	083f6fe8-3cd5-4d7a-83d5-72903ac08194.wxs.aliquot_ensemble_masked.maf.gz	7171e58e3ed65686a7c596c9da8b6077	11985	released
0f13cc5e-1ca3-4cd9-8c1d-07d51eb631a3	70b5014d-329a-4552-80e0-db9372971949.wxs.aliquot_ensemble_masked.maf.gz	772760559751955a709a2056aecf3b67	30008	released
c01342c3-6a1e-4bad-b218-ef5e6340c6f5	37ae1a5f-5b07-4409-8109-0ab8db659dfd.wxs.aliquot_ensemble_masked.maf.gz	129f2f83fd554575948aa8cf212ff039	13751	released
8465f55f-163d-4b91-b609-a2f2209afa43	c41e58e3-b2ee-4695-91d0-f993ced4e77b.wxs.aliquot_ensemble_masked.maf.gz	296390c42fbaa52d4463af0201646bc4	18415	released
39eb14db-745e-41ac-97b9-91c76b214a60	c4b61313-5bc5-46d1-9790-5e6e7e47a58b.wxs.aliquot_ensemble_masked.maf.gz	10a25181de17bd18e9fb421080308c31	15416	released
5008b526-898d-4d58-879d-51d4819dae69	6d5a44d3-a7dd-4d02-8e53-1868e0dacd81.wxs.aliquot_ensemble_masked.maf.gz	3e5cac980805cf6cdf5a517a237f8757	11497	released
480738f5-aa92-41b7-84f7-1c941762e624	a01d41b3-a678-4e49-a288-bcc80d985549.wxs.aliquot_ensemble_masked.maf.gz	296842651506d2d46fc490501d8509ca	13600	released
55026619-c232-437e-9ccb-155498fcff0d	d200c450-2def-4b04-a908-cb48708ded59.wxs.aliquot_ensemble_masked.maf.gz	820ff2d7b2837a6eeef7bd0e4fa9d964	12247	released
134ba9da-b50c-4ff7-9404-4f0d0b920d04	140f3d45-919d-47d1-a9e5-57e4473b86f5.wxs.aliquot_ensemble_masked.maf.gz	8827c6e8d16ef972e62341716b187ccf	97658	released
82a5e82b-c360-48ab-966f-d3c8a2d29b5c	323a9929-2fad-4158-93b6-310cf78fe6cb.wxs.aliquot_ensemble_masked.maf.gz	6e3e3e1c4350db81d22128d85cfef8d8	21677	released
78958b89-72da-4a80-9310-73f387718fdb	44d8bb6c-84ec-408c-8893-eda5730ad16d.wxs.aliquot_ensemble_masked.maf.gz	5b6d3042551cf4726f9cb050bc2fcbf3	11985	released
189edc37-0325-40e4-b113-ca0b45b924e7	5877686f-1493-435c-8683-331b6910ea4d.wxs.aliquot_ensemble_masked.maf.gz	da2c00b14c7fa7034ddf2ddc1219ce72	17364	released
ee471c8b-e565-4920-966d-dad60d0ad32a	a36818c7-d624-495d-b622-9a8f8a5a7ce1.wxs.aliquot_ensemble_masked.maf.gz	2aa4402cb39e62cb329331ba44c4a192	58226	released
46df7bb7-b4ad-4b18-8045-4b450509ffd1	b95128f0-a956-4ed9-b40c-1115a32f80a6.wxs.aliquot_ensemble_masked.maf.gz	42780cdbb3e3f04903a3a4e7496168c6	19763	released
a58ae990-79f5-4c3b-9cf4-5e54207eb495	bef1a04a-892c-42dc-9dbb-963cb253925e.wxs.aliquot_ensemble_masked.maf.gz	98870aeae6bad6f8f85bc67d8e58edb1	17058	released
b69dfacb-4276-4106-bd9c-f372efc03a76	ceafff8b-2cb4-4c85-971f-d09cdd618168.wxs.aliquot_ensemble_masked.maf.gz	16bd48783915295110a3db159c6f614b	22388	released
73d978ac-bb77-4ff0-b21b-edfec2301bf4	352d0461-1f62-4009-a73f-4aaa9b729d12.wxs.aliquot_ensemble_masked.maf.gz	4e80ee4a64275d5bbf9238afee5e28eb	9981	released
4e72e346-dd6c-4f18-a326-1e5b2c330ace	c08814ec-e096-4365-919a-241c0979ff63.wxs.aliquot_ensemble_masked.maf.gz	7b9d51b21e940aa4bff165cecd7e33ad	7065	released
eee2fc90-c8cf-4ce3-a9c8-daebcfdce32f	52c02253-5e48-4727-b3ca-334df74d9c3d.wxs.aliquot_ensemble_masked.maf.gz	cf790ad2764b23b6ec349c0e8057b1be	10370	released
9131e2db-188c-49dd-a975-db01549dde93	2f8506a3-c562-48b5-a7f5-a7395b0f0348.wxs.aliquot_ensemble_masked.maf.gz	2494f4e8bc9a4e66e1961eb94b896b21	16680	released
97a82750-fb0c-4a46-aca9-0aebcb9041fb	6a77b01a-0ea4-474f-b04f-705c6e24a691.wxs.aliquot_ensemble_masked.maf.gz	64d46e754aa42b8eaa80b0b4443b71d4	16081	released
436207c5-ca47-4c8e-9c84-c19ec78aae18	08350a94-24a8-42fe-9810-dbe2fa87a0be.wxs.aliquot_ensemble_masked.maf.gz	581ec70d180ae24f86d8192a73721d72	13729	released
2fffd1a2-33e0-4ca1-9206-568ebe4afb64	c449eac0-9280-432b-81f6-84805ebe672a.wxs.aliquot_ensemble_masked.maf.gz	0fa45364d0546823aeef114ee477895d	11645	released
4c9931f6-8790-497c-8462-9f3ba7bcb9a2	4c6fadb5-27cf-4d3e-9a84-f4744a64f9e5.wxs.aliquot_ensemble_masked.maf.gz	57932617334a4157760d6765fc740485	12467	released
3a98746d-e2c1-4912-b2ed-aecc9099cf36	12596e79-58c1-45cf-aa46-f9b349c46d4f.wxs.aliquot_ensemble_masked.maf.gz	eda22c974ac95bf1cf7d941c5186a0ef	13570	released
99f09b3f-183a-4f52-9081-59fc59ba36cb	907b22ab-f6ba-4e83-a928-521cade506c2.wxs.aliquot_ensemble_masked.maf.gz	dae46765aef9593a4b209d36ff6262c7	13469	released
7226e23d-6c48-4a24-9c32-f61f3bde7e06	c107d4de-6001-4027-a7f1-7c03d484ddaf.wxs.aliquot_ensemble_masked.maf.gz	8c32f345b0b5dbb965f67ca18e427cb4	25056	released
c28bd5cf-5b78-468b-8bb4-085a65190150	9e7ea240-c8db-4c6a-b3fc-f24fa99a725b.wxs.aliquot_ensemble_masked.maf.gz	21e9a12c6be0930ba4c331393ace1900	37318	released
df84b427-7398-4c91-a877-0e0395b73c89	68a1991c-ec4b-4b95-90f8-ab821a600b55.wxs.aliquot_ensemble_masked.maf.gz	bcf0a0da0eb5910e326a2f0f4bf55101	103467	released
c8be6d7e-b71d-4d5f-bc9e-ee36456bab1d	182ea067-eeed-4989-8529-6c60340144cb.wxs.aliquot_ensemble_masked.maf.gz	9550e3085ffd6eeb50303fa54ec898d0	23185	released
dad20043-1260-474c-92e5-63419a4909af	ba72ca40-e70d-4d30-93fc-ac988b041d52.wxs.aliquot_ensemble_masked.maf.gz	964799e4b5226b3cce96b356d8894e3d	14563	released
1ff9c7e2-12cb-43f3-9d92-d3cfffa39ccc	63399a9d-5f24-44aa-84c8-61675594c7a9.wxs.aliquot_ensemble_masked.maf.gz	b4bfaacba7393db4f6599d8f58cc608d	14981	released
87aa6c06-1815-4698-960b-2a2a74ab8f22	c906bd5e-c5a5-4503-ba49-a9118a1f4e34.wxs.aliquot_ensemble_masked.maf.gz	816010a6efe21ca1e95df3f3f0f63845	17928	released
49aadb48-68fc-40a0-81b0-340bdcee2aed	d048500f-fbe9-44b1-a80a-a5ae75301986.wxs.aliquot_ensemble_masked.maf.gz	d10f5a071465d5456eff64b174d027de	59336	released
16e0d73d-43c1-4752-bdb6-688ea15e7ffb	4e7f62e3-0c49-4441-a9d1-6e0bc6b335eb.wxs.aliquot_ensemble_masked.maf.gz	e46bcc4613a84d9a020cdef313041c53	17774	released
61e8e65a-1bfb-4457-8581-bb139625bece	976304dc-a763-4b7a-8b62-2f0ed675c22f.wxs.aliquot_ensemble_masked.maf.gz	70d9199a16ecc639779955adc3f0db1a	20792	released
e0e31082-4736-4917-a72b-9bf455239984	42ea4d31-b0a2-4575-9801-8a71f4178a05.wxs.aliquot_ensemble_masked.maf.gz	2aee411259e07853c0b0249771d23dfb	19902	released
1e171ca7-9c44-4dc9-8908-b35b40e3464e	ddc3ae9b-44d5-470f-aa2f-7e1768e0c20a.wxs.aliquot_ensemble_masked.maf.gz	332a47ce88b2b806f07298caaa1284d5	11130	released
07018a7a-bb7e-4c21-93f3-d256c5461220	bc9aff47-00f1-4a31-b7ed-c52fd96cf040.wxs.aliquot_ensemble_masked.maf.gz	029297c8791883eeeaad02f60fc87a61	12561	released
e7a79a1e-81bb-45dc-b91d-ab6a4251c193	4c34c0ac-1733-437d-bee5-8926572c9330.wxs.aliquot_ensemble_masked.maf.gz	2e6e2c49761b4edaf30e2d7c1da33422	145556	released
9fecdf08-c622-48d2-85fe-388d530b7820	892b9e2d-39a4-46d8-a799-46f4fa135657.wxs.aliquot_ensemble_masked.maf.gz	fb155f56a37dab60a0ead484f34bcf00	21281	released
a2423ba6-6a3e-48ee-bcbc-572d00b62eaa	5dbfa2bc-11fe-42ea-8631-8df2ace18639.wxs.aliquot_ensemble_masked.maf.gz	2c0a16e7ad2b4e4e8a83107643e9b3f4	21250	released
37fea421-06e8-402a-83d3-9b21414908e0	9884f6a4-75af-43fb-9dcd-9a0abcecf6f2.wxs.aliquot_ensemble_masked.maf.gz	21c3e8024d5182ffc9a0fa3a2df76ea3	14219	released
656a33ac-3c59-44fd-a69a-8df17cce412a	1b074434-1531-4627-a668-62feab898a41.wxs.aliquot_ensemble_masked.maf.gz	296ce898cf953adff209989dbe627e54	57673	released
d603a07f-ac17-4bac-90e6-555e863bd1a8	eb3f7c29-8973-4183-a8b4-59e88fa5ae1a.wxs.aliquot_ensemble_masked.maf.gz	626d9dde5d209030ca514510a86a8528	15981	released
3da42e47-4049-447a-acf6-364fb0a0f12f	e9194020-a8a1-4098-adfb-4b6963bdad3f.wxs.aliquot_ensemble_masked.maf.gz	302c94294b41ea5ebca62a73c84fcd1f	34528	released
263ffdbe-07db-433f-be46-8dc5b42b5769	9b6d710d-9b98-44b4-9d70-8e9e9def29c1.wxs.aliquot_ensemble_masked.maf.gz	a01f5b7ddac1aa64fca0487486eb797c	15038	released
3932b428-64ef-4fbb-8747-07759fc02c70	e0cab5a0-1de1-4d02-b365-71329739ab6b.wxs.aliquot_ensemble_masked.maf.gz	dc3708fd6076f4484ad27e855b94d34f	10662	released
